run_id,run_index,interference_level,t_start_s,t_end_s,packets,delivered,dropped,loss_rate,delayed,avg_delay_s,avg_strength,avg_distance_m,min_distance_m,avg_x_m,avg_y_m,avg_z_m,avg_speed_m_s,pos_valid_frac,avg_satellites,avg_rssi,queue_max,random_drops,throttle_drops,burst_drops,blackout_drops
run_008,8,0.1429,0.00,5.00,580,572,8,0.0138,568,0.0244,0.2909,55.8980,55.8952,-0.0006,0.0096,0.0067,0.0205,0.9931,10.00,,31,8,0,0,0
run_008,8,0.1429,5.00,10.00,571,559,12,0.0210,559,0.0248,0.2929,55.8958,55.8951,-0.0013,0.0158,-0.0208,0.1078,1.0000,10.00,,26,12,0,0,0
run_008,8,0.1429,10.00,15.00,558,548,10,0.0179,548,0.0246,0.2928,55.9044,55.8971,-0.0002,-0.0056,-5.5359,1.8545,1.0000,10.00,,26,10,0,0,0
run_008,8,0.1429,15.00,20.00,575,569,6,0.0104,569,0.0270,0.3193,53.3492,44.7344,2.0372,1.6555,-9.9627,2.5373,1.0000,10.00,,27,6,0,0,0
run_008,8,0.1429,20.00,25.00,585,576,9,0.0154,576,0.0473,0.5603,32.1227,27.9886,19.3003,15.7320,-9.9934,3.4638,1.0000,10.00,,27,9,0,0,0
run_008,8,0.1429,25.00,30.00,589,571,18,0.0306,571,0.0575,0.6917,21.8823,12.5082,28.7236,23.3972,-9.9959,4.5679,1.0000,10.00,,27,18,0,0,0
run_008,8,0.1429,30.00,35.00,586,564,22,0.0375,564,0.0669,0.8185,12.5005,11.2061,44.3201,36.0317,-9.9891,1.5856,1.0000,10.00,,27,22,0,0,0
run_008,8,0.1429,35.00,40.00,579,540,39,0.0674,540,0.0673,0.8451,10.6561,5.3815,56.9364,26.3121,-9.9905,5.3081,1.0000,10.00,,27,26,0,13,0
run_008,8,0.1429,40.00,45.00,582,566,16,0.0275,566,0.0606,0.7168,19.9235,18.0828,68.2296,16.9818,-9.9937,1.8486,1.0000,10.00,,28,16,0,0,0
run_008,8,0.1429,45.00,50.00,585,574,11,0.0188,574,0.0377,0.4586,40.7082,26.8461,84.6214,3.6060,-9.9881,4.1473,1.0000,10.00,,27,11,0,0,0
run_008,8,0.1429,50.00,55.00,580,571,9,0.0155,571,0.0275,0.3281,52.6384,46.6964,93.9107,-4.0213,-9.9949,3.9907,1.0000,10.00,,27,9,0,0,0
run_008,8,0.1429,55.00,60.00,576,574,2,0.0035,574,0.0113,0.1337,73.8998,66.2162,110.4514,-17.5063,-9.9970,1.8019,1.0000,10.00,,26,2,0,0,0
run_008,8,0.1429,60.00,65.00,579,574,5,0.0086,574,0.0105,0.1242,75.1072,73.9166,111.3213,-18.3678,-12.9324,1.2583,1.0000,10.00,,27,5,0,0,0
run_008,8,0.1429,65.00,70.00,575,569,6,0.0104,569,0.0204,0.2436,61.4937,45.5373,95.6065,-15.8106,-14.9838,7.0866,1.0000,10.00,,27,6,0,0,0
run_008,8,0.1429,70.00,75.00,576,566,10,0.0174,566,0.0433,0.5104,36.1731,32.8410,50.5692,-8.3923,-14.9927,9.8870,1.0000,10.00,,27,10,0,0,0
run_008,8,0.1429,75.00,80.00,575,562,13,0.0226,562,0.0301,0.3584,49.7139,37.3769,8.2312,-1.3280,-14.9923,5.4119,1.0000,10.00,,27,13,0,0,0
run_008,8,0.1429,80.00,85.00,576,570,6,0.0104,570,0.0249,0.2902,56.1684,55.9668,-0.3472,0.0994,-14.9931,0.1037,1.0000,10.00,,27,6,0,0,0
run_008,8,0.1429,85.00,90.00,559,551,8,0.0143,551,0.0246,0.2926,55.9303,55.9017,-0.0458,0.0276,-13.5717,0.8781,1.0000,10.00,,27,8,0,0,0
run_008,8,0.1429,90.00,95.00,559,552,7,0.0125,552,0.0246,0.2928,55.9028,55.8956,-0.0110,0.0195,-9.3223,0.5010,1.0000,10.00,,26,7,0,0,0
run_008,8,0.1429,95.00,100.00,555,550,5,0.0090,550,0.0251,0.2929,55.8971,55.8889,-0.0049,0.0202,-6.8194,0.5010,1.0000,10.00,,26,5,0,0,0
run_008,8,0.1429,100.00,105.00,556,542,14,0.0252,542,0.0243,0.2929,55.8926,55.8891,-0.0002,0.0207,-4.3172,0.5006,1.0000,10.00,,26,14,0,0,0
run_008,8,0.1429,105.00,110.00,555,546,9,0.0162,546,0.0248,0.2929,55.8933,55.8912,-0.0008,0.0204,-1.8169,0.4974,1.0000,10.00,,26,9,0,0,0
run_008,8,0.1429,110.00,115.00,535,514,21,0.0393,514,0.0241,0.2929,55.8937,55.8914,-0.0019,0.0217,-0.0473,0.1503,1.0000,10.00,,26,12,0,9,0
