run_id,run_index,interference_level,t_start_s,t_end_s,packets,delivered,dropped,loss_rate,delayed,avg_delay_s,avg_strength,avg_distance_m,min_distance_m,avg_x_m,avg_y_m,avg_z_m,avg_speed_m_s,pos_valid_frac,avg_satellites,avg_rssi,queue_max,random_drops,throttle_drops,burst_drops,blackout_drops
run_012,12,0.2245,0.00,5.00,562,550,12,0.0214,546,0.0380,0.2909,55.8848,55.8752,-0.0007,0.0392,0.0084,0.0191,0.9929,10.00,,42,12,0,0,0
run_012,12,0.2245,5.00,10.00,570,557,13,0.0228,557,0.0383,0.2931,55.8770,55.8747,-0.0013,0.0579,-0.0239,0.1244,1.0000,10.00,,30,13,0,0,0
run_012,12,0.2245,10.00,15.00,569,547,22,0.0387,547,0.0381,0.2931,55.8805,55.8757,0.0002,0.0469,-5.4931,1.8552,1.0000,10.00,,26,14,0,8,0
run_012,12,0.2245,15.00,20.00,587,577,10,0.0170,577,0.0428,0.3221,53.0875,43.6683,2.2317,1.8570,-9.9570,2.6834,1.0000,10.00,,27,10,0,0,0
run_012,12,0.2245,20.00,25.00,570,304,266,0.4667,304,0.0408,0.5671,31.5597,27.9800,19.7654,16.1149,-9.9966,3.1613,1.0000,10.00,,28,21,209,36,0
run_012,12,0.2245,25.00,30.00,578,259,319,0.5519,259,0.0380,0.6351,26.1457,17.5033,24.4096,19.9182,-9.9966,2.4630,1.0000,10.00,,14,32,258,29,0
run_012,12,0.2245,30.00,35.00,593,260,333,0.5616,260,0.0489,0.8076,13.2827,12.2327,41.5693,33.9650,-9.9879,3.4397,1.0000,10.00,,13,50,260,23,0
run_012,12,0.2245,35.00,40.00,581,273,308,0.5301,273,0.0533,0.8599,9.5942,5.3328,49.3282,32.7062,-9.9912,4.0410,1.0000,10.00,,14,34,274,0,0
run_012,12,0.2245,40.00,45.00,582,273,309,0.5309,273,0.0478,0.7559,17.0359,10.6367,65.9117,18.9873,-9.9857,1.9286,1.0000,10.00,,14,37,272,0,0
run_012,12,0.2245,45.00,50.00,584,346,238,0.4075,346,0.0455,0.6017,28.9698,18.5445,75.3977,11.1553,-9.9885,5.1133,1.0000,10.00,,26,31,207,0,0
run_012,12,0.2245,50.00,55.00,578,532,46,0.0796,532,0.0476,0.3857,47.0172,44.0714,89.5639,-0.4025,-9.9920,1.5258,1.0000,10.00,,27,20,0,26,0
run_012,12,0.2245,55.00,60.00,589,580,9,0.0153,580,0.0265,0.2022,66.0211,51.8438,104.3643,-12.4549,-9.9869,4.9015,1.0000,10.00,,27,9,0,0,0
run_012,12,0.2245,60.00,65.00,577,572,5,0.0087,572,0.0163,0.1226,75.3270,75.2202,111.5876,-18.3719,-10.8687,0.7704,1.0000,10.00,,27,5,0,0,0
run_012,12,0.2245,65.00,70.00,576,565,11,0.0191,565,0.0205,0.1555,71.2435,61.4251,107.0247,-17.6419,-14.8416,3.5445,1.0000,10.00,,27,11,0,0,0
run_012,12,0.2245,70.00,75.00,575,483,92,0.1600,483,0.0454,0.4186,44.3707,33.0688,71.9986,-11.9190,-14.9913,9.5817,1.0000,10.00,,28,12,80,0,0
run_012,12,0.2245,75.00,80.00,576,436,140,0.2431,436,0.0444,0.4610,40.4992,32.8013,24.1978,-4.0105,-14.9947,8.8339,1.0000,10.00,,27,22,102,16,0
run_012,12,0.2245,80.00,85.00,575,549,26,0.0452,549,0.0381,0.2944,55.7495,52.0202,0.1608,0.0292,-14.9885,1.0480,1.0000,10.00,,27,17,0,9,0
run_012,12,0.2245,85.00,90.00,572,556,16,0.0280,556,0.0383,0.2920,55.9911,55.9061,-0.1143,0.0288,-14.8629,0.2932,1.0000,10.00,,27,16,0,0,0
run_012,12,0.2245,90.00,95.00,555,522,33,0.0595,522,0.0379,0.2927,55.9136,55.8870,-0.0155,0.0044,-10.8378,0.9012,1.0000,10.00,,26,7,0,26,0
run_012,12,0.2245,95.00,100.00,556,536,20,0.0360,536,0.0378,0.2928,55.9060,55.8800,-0.0043,-0.0008,-7.9342,0.5032,1.0000,10.00,,26,20,0,0,0
run_012,12,0.2245,100.00,105.00,555,545,10,0.0180,545,0.0389,0.2928,55.9012,55.8763,0.0008,-0.0004,-5.4306,0.5009,1.0000,10.00,,26,10,0,0,0
run_012,12,0.2245,105.00,110.00,556,542,14,0.0252,542,0.0385,0.2928,55.9022,55.8807,-0.0001,-0.0009,-2.9273,0.4971,1.0000,10.00,,26,14,0,0,0
run_012,12,0.2245,110.00,115.00,559,550,9,0.0161,550,0.0385,0.2928,55.9018,55.8806,0.0002,-0.0007,-0.5514,0.3554,1.0000,10.00,,26,9,0,0,0
run_012,12,0.2245,115.00,120.00,85,82,3,0.0353,82,0.0387,0.2928,55.9022,55.8836,-0.0002,-0.0006,0.0183,0.0125,1.0000,10.00,,26,3,0,0,0
