run_id,run_index,interference_level,t_start_s,t_end_s,packets,delivered,dropped,loss_rate,delayed,avg_delay_s,avg_strength,avg_distance_m,min_distance_m,avg_x_m,avg_y_m,avg_z_m,avg_speed_m_s,pos_valid_frac,avg_satellites,avg_rssi,queue_max,random_drops,throttle_drops,burst_drops,blackout_drops
run_009,9,0.1633,0.00,5.00,577,565,12,0.0208,562,0.0279,0.2913,55.8988,55.8964,-0.0055,0.0175,0.0072,0.0159,0.9948,10.00,,32,12,0,0,0
run_009,9,0.1633,5.00,10.00,571,560,11,0.0193,560,0.0278,0.2929,55.8981,55.8968,-0.0073,0.0225,-0.0154,0.1017,1.0000,10.00,,26,11,0,0,0
run_009,9,0.1633,10.00,15.00,567,558,9,0.0159,558,0.0286,0.2929,55.8920,55.8896,-0.0098,0.0412,-5.3457,1.8770,1.0000,10.00,,26,9,0,0,0
run_009,9,0.1633,15.00,20.00,579,572,7,0.0121,572,0.0309,0.3189,53.3866,44.4990,1.9870,1.6727,-9.9581,2.4738,1.0000,10.00,,27,7,0,0,0
run_009,9,0.1633,20.00,25.00,574,564,10,0.0174,564,0.0536,0.5612,32.0462,28.0224,19.3565,15.8066,-9.9887,3.4018,1.0000,10.00,,28,10,0,0,0
run_009,9,0.1633,25.00,30.00,591,570,21,0.0355,570,0.0633,0.6787,22.8585,12.8500,27.6714,22.6247,-9.9933,4.2590,1.0000,10.00,,27,21,0,0,0
run_009,9,0.1633,30.00,35.00,580,544,36,0.0621,544,0.0755,0.8178,12.5475,12.0119,43.9219,35.7716,-9.9869,1.8215,1.0000,10.00,,29,36,0,0,0
run_009,9,0.1633,35.00,40.00,576,518,58,0.1007,518,0.0755,0.8512,10.2190,5.3782,55.7533,27.2670,-9.9987,5.4419,1.0000,10.00,,29,32,0,26,0
run_009,9,0.1633,40.00,45.00,581,552,29,0.0499,552,0.0679,0.7226,19.4866,17.3061,67.8804,17.2655,-9.9887,1.6889,1.0000,10.00,,29,29,0,0,0
run_009,9,0.1633,45.00,50.00,575,562,13,0.0226,562,0.0454,0.4710,39.6672,25.6191,83.8031,4.2728,-9.9948,4.3863,1.0000,10.00,,27,13,0,0,0
run_009,9,0.1633,50.00,55.00,583,574,9,0.0154,574,0.0329,0.3411,51.3224,46.6826,92.9285,-3.1226,-9.9908,3.5775,1.0000,10.00,,27,9,0,0,0
run_009,9,0.1633,55.00,60.00,590,583,7,0.0119,583,0.0133,0.1391,73.2382,64.1634,109.9715,-17.0379,-9.9870,2.3067,1.0000,10.00,,27,7,0,0,0
run_009,9,0.1633,60.00,65.00,576,573,3,0.0052,573,0.0120,0.1240,75.1368,74.2367,111.4037,-18.3025,-12.7159,1.1696,1.0000,10.00,,26,3,0,0,0
run_009,9,0.1633,65.00,70.00,576,574,2,0.0035,574,0.0226,0.2330,62.6147,46.9117,96.9894,-15.9987,-14.9846,6.7774,1.0000,10.00,,27,2,0,0,0
run_009,9,0.1633,70.00,75.00,575,562,13,0.0226,562,0.0482,0.5073,36.4499,32.7476,52.5886,-8.6479,-14.9918,9.8749,1.0000,10.00,,27,13,0,0,0
run_009,9,0.1633,75.00,80.00,576,567,9,0.0156,567,0.0355,0.3672,48.9041,36.3782,9.3581,-1.4518,-14.9917,5.7988,1.0000,10.00,,27,9,0,0,0
run_009,9,0.1633,80.00,85.00,575,539,36,0.0626,539,0.0267,0.2901,56.1725,55.9697,-0.3661,0.1285,-14.9930,0.1214,1.0000,10.00,,27,15,0,21,0
run_009,9,0.1633,85.00,90.00,564,552,12,0.0213,552,0.0281,0.2926,55.9307,55.8925,-0.0509,0.0371,-13.7301,0.8436,1.0000,10.00,,27,12,0,0,0
run_009,9,0.1633,90.00,95.00,555,544,11,0.0198,544,0.0281,0.2929,55.8966,55.8839,-0.0111,0.0338,-9.4234,0.5207,1.0000,10.00,,26,8,0,3,0
run_009,9,0.1633,95.00,100.00,556,541,15,0.0270,541,0.0280,0.2929,55.8954,55.8808,-0.0063,0.0267,-6.9205,0.5013,1.0000,10.00,,26,15,0,0,0
run_009,9,0.1633,100.00,105.00,555,543,12,0.0216,543,0.0282,0.2930,55.8899,55.8782,-0.0002,0.0268,-4.4190,0.5008,1.0000,10.00,,26,12,0,0,0
run_009,9,0.1633,105.00,110.00,556,539,17,0.0306,539,0.0280,0.2930,55.8904,55.8823,-0.0004,0.0260,-1.9163,0.4954,1.0000,10.00,,26,4,0,13,0
run_009,9,0.1633,110.00,115.00,423,398,25,0.0591,398,0.0270,0.2930,55.8879,55.8826,-0.0020,0.0349,-0.1000,0.2060,1.0000,10.00,,26,6,0,19,0
