run_id,run_index,interference_level,t_start_s,t_end_s,packets,delivered,dropped,loss_rate,delayed,avg_delay_s,avg_strength,avg_distance_m,min_distance_m,avg_x_m,avg_y_m,avg_z_m,avg_speed_m_s,pos_valid_frac,avg_satellites,avg_rssi,queue_max,random_drops,throttle_drops,burst_drops,blackout_drops
run_001,1,0.0000,0.00,5.00,544,544,0,0.0000,0,0.0000,0.2907,55.9017,55.9017,0.0000,0.0000,0.0015,0.0216,0.9926,10.00,,0,0,0,0,0
run_001,1,0.0000,5.00,10.00,547,547,0,0.0000,0,0.0000,0.2928,55.9017,55.9017,0.0000,0.0000,0.0051,0.0280,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,10.00,15.00,569,569,0,0.0000,0,0.0000,0.2928,55.9016,55.9002,0.0002,-0.0002,0.0055,0.0185,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,15.00,20.00,560,560,0,0.0000,0,0.0000,0.2928,55.9010,55.8976,-0.0003,0.0023,-0.2749,0.4240,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,20.00,25.00,568,568,0,0.0000,0,0.0000,0.2929,55.8984,55.8958,0.0115,-0.0155,-7.2591,1.5910,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,25.00,30.00,582,582,0,0.0000,0,0.0000,0.3599,49.6000,36.0558,5.0492,4.1069,-9.9709,4.2320,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,30.00,35.00,590,590,0,0.0000,0,0.0000,0.5935,29.3891,27.5426,21.5739,17.5934,-10.0011,1.8880,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,35.00,40.00,585,585,0,0.0000,0,0.0000,0.7428,18.0719,12.2599,33.5052,27.2823,-9.9976,5.3506,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,40.00,45.00,582,582,0,0.0000,0,0.0000,0.8299,11.6971,6.6058,45.6773,35.8197,-9.9974,1.7178,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,45.00,50.00,585,585,0,0.0000,0,0.0000,0.8133,12.9467,5.3465,61.6978,22.4279,-9.9865,4.3993,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,50.00,55.00,584,584,0,0.0000,0,0.0000,0.6706,23.4919,18.4594,71.0548,14.6552,-9.9912,3.7581,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,55.00,60.00,577,577,0,0.0000,0,0.0000,0.4079,45.0322,35.6166,87.9901,0.8225,-9.9926,2.0235,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,60.00,65.00,589,589,0,0.0000,0,0.0000,0.2745,58.2093,46.9184,98.2546,-7.5456,-9.9891,5.2008,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,65.00,70.00,577,577,0,0.0000,0,0.0000,0.1239,75.1566,73.0292,111.4372,-18.2895,-10.1507,0.8574,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,70.00,75.00,576,576,0,0.0000,0,0.0000,0.1315,74.1723,69.6077,110.2898,-18.1971,-14.1132,2.0420,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,75.00,80.00,575,575,0,0.0000,0,0.0000,0.3247,53.2713,37.7179,85.1752,-14.1068,-14.9866,8.6675,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,80.00,85.00,576,576,0,0.0000,0,0.0000,0.5086,36.3297,32.8833,37.6757,-6.2681,-14.9951,9.7522,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,85.00,90.00,575,575,0,0.0000,0,0.0000,0.3157,53.6911,44.7099,2.7935,-0.4305,-14.9895,2.9862,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,90.00,95.00,578,578,0,0.0000,0,0.0000,0.2911,56.0775,55.9543,-0.2124,0.0321,-14.9929,0.0643,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,95.00,100.00,555,555,0,0.0000,0,0.0000,0.2926,55.9301,55.9180,-0.0258,-0.0120,-12.2905,1.0017,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,100.00,105.00,556,556,0,0.0000,0,0.0000,0.2927,55.9154,55.9090,-0.0060,-0.0186,-8.6744,0.5042,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,105.00,110.00,555,555,0,0.0000,0,0.0000,0.2928,55.9090,55.9034,0.0009,-0.0181,-6.1649,0.5010,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,110.00,115.00,556,556,0,0.0000,0,0.0000,0.2928,55.9101,55.9086,-0.0001,-0.0187,-3.6643,0.4968,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,115.00,120.00,556,556,0,0.0000,0,0.0000,0.2928,55.9098,55.9086,0.0002,-0.0185,-1.1607,0.4840,1.0000,10.00,,0,0,0,0,0
run_001,1,0.0000,120.00,125.00,312,312,0,0.0000,0,0.0000,0.2928,55.9069,55.9042,-0.0001,-0.0114,0.0012,0.0327,1.0000,10.00,,0,0,0,0,0
