1866,16.768673,-2.320000,2.320022,7.287000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,1866,1865,0,17
1893,16.969609,-2.150000,2.150047,7.738000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,1893,1892,0,17
1920,17.167977,-1.960000,1.960051,8.152000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,1920,1919,0,17
1950,17.572601,-1.530000,1.530065,8.854000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,1950,1949,0,17
1977,17.769271,-1.320000,1.320076,9.144000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,1977,1976,0,17
2004,17.969265,-1.110000,1.110090,9.388000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2004,2003,0,17
2031,18.169823,-0.910000,0.910110,9.591000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2031,2030,0,17
2062,18.571442,-0.520000,0.520192,9.874000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2062,2061,0,17
2089,18.769359,-0.320000,0.320312,9.956000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2089,2088,0,17
2116,18.972893,-0.130000,0.130767,9.999000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2116,2115,0,17
2143,19.172751,0.000000,0.010000,10.008000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2143,2142,0,17
2173,19.570448,0.050000,0.051962,9.983000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2173,2172,0,17
2200,19.770019,0.030000,0.031623,9.969000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2200,2199,0,17
2227,19.969297,0.010000,0.014142,9.958000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2227,2226,0,17
2255,20.172162,0.000000,0.010000,9.953000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2255,2254,0,19
2286,20.568678,-0.020000,0.358608,9.951000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2286,2285,0,19
2314,20.773660,-0.020000,0.868562,9.951000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2314,2313,0,19
2342,20.970320,-0.020000,1.513572,9.952000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2342,2341,0,19
2370,21.168610,-0.030000,2.179404,9.954000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2370,2369,0,19
2401,21.570864,-0.030000,3.350866,9.962000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2401,2400,0,19
2429,21.772899,-0.030000,3.842525,9.966000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2429,2428,0,19
2457,21.971371,-0.020000,4.290618,9.970000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2457,2456,0,19
2485,22.173407,-0.020000,4.724712,9.974000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2485,2484,0,19
2516,22.570074,-0.010000,5.578835,9.980000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2516,2515,0,19
2544,22.770573,-0.010000,6.027031,9.982000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2544,2543,0,19
2572,22.968906,0.000000,6.495614,9.983000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2572,2571,0,19
2600,23.170388,0.000000,6.965630,9.985000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2600,2599,0,19
2631,23.602264,-0.010964,7.407036,9.987000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2631,2630,0,19
2658,23.848973,-0.020000,7.782525,9.990000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2658,2657,0,19
2686,24.101078,-0.032324,7.919479,9.997000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2686,2685,0,19
2714,24.281510,-0.027322,7.704585,10.005000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2714,2713,0,19
2743,24.601559,-0.001551,7.174145,10.010000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000000,2743,2742,0,19
2771,24.847822,0.024199,6.474192,10.007000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000063,2771,2770,0,19
2799,25.100731,0.028463,5.791524,10.001000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.000657,2799,2798,0,19
2827,25.281507,0.019247,5.178647,9.997000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.001075,2827,2826,0,19
2856,25.600510,0.009612,4.615771,9.996000,6,10,,,,,,,0.150000,0.050000,2,0.000000,0.000000,0,0,0,1,,0.003067,2856,2855,0,19
