1129,9.793137,-0.000181,0.001646,0.004000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1129,1128,0,17
1149,10.043337,-0.000171,0.002737,0.004000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1149,1148,0,17
1174,10.292892,-0.000209,0.003316,0.004000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1174,1173,0,17
1203,10.543465,-0.000240,0.003360,0.004000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1203,1202,0,17
1242,10.903330,0.000000,0.000000,0.004000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1242,1241,0,17
1256,11.043252,-0.000323,0.002179,0.004000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1256,1255,0,17
1285,11.293408,-0.063536,0.063546,0.007000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1285,1284,0,17
1313,11.543057,-0.282828,0.282831,0.077000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1313,1312,0,17
1344,11.793412,-0.595582,0.595589,0.149000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1344,1343,0,17
1366,12.043043,-1.239266,1.239267,0.347000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1366,1365,0,17
1398,12.293179,-1.169574,1.169586,0.577000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1398,1397,0,17
1427,12.542982,-1.424689,1.424771,1.079000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1427,1426,0,17
1451,12.793306,-1.624996,1.625055,1.390000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1451,1450,0,17
1479,13.042834,-1.823648,1.823674,1.742000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1479,1478,0,17
1506,13.293454,-2.029597,2.029601,2.136000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1506,1505,0,17
1536,13.543585,-2.412211,2.412219,3.043000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1536,1535,0,17
1562,13.793956,-2.501898,2.501917,3.542000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1562,1561,0,17
1595,14.043455,-2.532239,2.532270,4.051000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1595,1594,0,17
1619,14.293770,-2.530356,2.530394,4.566000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1619,1618,0,17
1648,14.543153,-2.492557,2.492599,5.583000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1648,1647,0,17
1678,14.793824,-2.476084,2.476127,6.083000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1678,1677,0,17
1708,15.043394,-2.463349,2.463392,6.582000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1708,1707,0,17
1730,15.293778,-2.389560,2.389608,7.076000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1730,1729,0,17
1759,15.542900,-2.056135,2.056207,7.978000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1759,1758,0,17
1788,15.793092,-1.847298,1.847391,8.372000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1788,1787,0,17
1816,16.043318,-1.500000,1.500067,8.913000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1816,1815,0,17
1833,16.293407,-1.230000,1.230081,9.259000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1833,1832,0,17
1867,16.543152,-0.970000,0.970103,9.537000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1867,1866,0,17
1896,16.793490,-0.720000,0.720347,9.749000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1896,1895,0,17
1922,17.043515,-0.480000,0.480208,9.899000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1922,1921,0,17
1945,17.293450,-0.230000,0.230434,9.987000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1945,1944,0,17
1978,17.542870,-0.020000,0.024495,10.015000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,0,1,0.000000,1978,1977,0,17
