0.2245,900,7.889871,0.000000,0.020000,0.005000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.036894,900,882,17,17
0.2245,929,8.232384,-0.000314,0.022321,0.005000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.049367,929,910,18,17
0.2245,957,8.431223,-0.000276,0.022131,0.005000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.048469,957,935,21,17
0.2245,985,8.689554,0.000000,0.020000,0.005000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.031661,985,963,21,17
0.2245,1013,8.891349,-0.040000,0.044721,0.007000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.049580,1013,991,21,17
0.2245,1042,9.231883,-0.156085,0.157593,0.027000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.041634,1042,1019,22,17
0.2245,1070,9.430845,-0.263067,0.263966,0.068000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.047283,1070,1047,22,17
0.2245,1098,9.734940,-0.431053,0.431608,0.132000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.046643,1098,1075,22,17
0.2245,1126,9.988510,-1.252426,1.252534,0.379000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.028282,1126,1100,25,17
0.2245,1153,10.232386,-1.158441,1.158450,0.678000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.048926,1153,1126,26,17
0.2245,1181,10.426283,-1.320939,1.320943,0.987000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.045536,1181,1153,27,17
0.2245,1209,10.730896,-1.572591,1.572592,1.356000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.046566,1209,1181,27,17
0.2245,1237,10.987053,-1.823881,1.823896,1.787000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.037197,1237,1208,28,17
0.2245,1264,11.214465,-2.088167,2.088231,2.281000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.051327,1264,1234,29,17
0.2245,1294,11.428203,-2.347529,2.347648,2.841000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.037215,1294,1263,30,17
0.2245,1322,11.731194,-2.495461,2.495617,3.454000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.034318,1322,1291,30,17
0.2245,1350,11.989485,-2.539390,2.539568,4.088000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.039248,1350,1318,31,17
0.2245,1377,12.233750,-2.533712,2.533899,4.728000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.034428,1377,1344,32,17
0.2245,1405,12.425796,-2.511259,2.511437,5.360000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.031926,1405,1372,32,17
0.2245,1433,12.732005,-2.489339,2.489498,5.992000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.028705,1433,1399,33,17
0.2245,1461,12.993040,-2.470377,2.470515,6.619000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.050196,1461,1427,33,17
0.2245,1488,13.233813,-2.355234,2.355363,7.230000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.028521,1488,1454,33,17
0.2245,1516,13.432923,-2.144147,2.144272,7.798000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.046775,1516,1478,37,17
0.2245,1544,13.732122,-1.886787,1.886919,8.307000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.031085,1544,1505,38,17
0.2245,1572,13.989669,-1.615196,1.615351,8.747000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.050130,1572,1531,40,17
0.2245,1599,14.235455,-1.346168,1.346370,9.119000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.038820,1599,1557,41,17
0.2245,1627,14.431995,-1.085586,1.085851,9.422000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.045818,1627,1584,42,17
0.2245,1655,14.670326,-0.833734,0.834100,9.661000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.038041,1655,1611,43,17
0.2245,1684,14.991746,-0.586381,0.586926,9.837000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.049783,1684,1640,43,17
0.2245,1711,15.235927,-0.343636,0.344604,9.950000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.033682,1711,1667,43,17
0.2245,1739,15.429386,-0.105815,0.108830,10.001000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.047701,1739,1695,43,17
0.2245,1767,15.734421,0.026314,0.036848,10.004000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.026799,1767,1723,43,17
0.2245,1795,15.987816,0.055266,0.061263,9.986000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.038183,1795,1751,43,17
0.2245,1822,16.233520,0.036731,0.045407,9.968000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,0,0,1,0.050522,1822,1777,44,17
