0.0204,28,0.333031,-0.000931,-0.021229,-0.000070,-0.001296,0.019732,-0.002941,0.019992,0.010000,6,10,0.012240,0.004080,1,0.000163,0.024490,0,0,0,1,0.003029,28,27,0,0
0.0204,56,0.526035,-0.000935,-0.021372,-0.001162,-0.001323,0.019601,-0.002980,0.019870,0.011000,6,10,0.012240,0.004080,1,0.000163,0.024490,0,0,0,1,0.003323,56,55,0,0
0.0204,84,0.834032,-0.000979,-0.021366,-0.002112,-0.001389,0.019606,-0.002979,0.019879,0.012000,6,10,0.012240,0.004080,1,0.000163,0.024490,0,0,0,1,0.003389,84,83,0,0
0.0204,112,1.086677,-0.001026,-0.021226,-0.002963,-0.001393,0.019605,-0.002975,0.019878,0.012000,6,10,0.012240,0.004080,1,0.000163,0.024490,0,0,0,1,0.003425,112,110,1,0
0.0204,139,1.335933,-0.001064,-0.020974,-0.003701,-0.001401,0.019736,-0.002884,0.019995,0.013000,6,10,0.012240,0.004080,1,0.000163,0.024490,0,0,0,1,0.003544,139,137,1,0
0.0204,167,1.528673,-0.001077,-0.021339,-0.004312,-0.001418,0.019303,-0.002835,0.019562,0.014000,6,10,0.012240,0.004080,1,0.000163,0.024490,0,0,0,1,0.003570,167,165,1,0
0.0204,195,1.832239,-0.001096,-0.021547,-0.004861,-0.001355,0.019150,-0.002779,0.019398,0.014000,6,10,0.012240,0.004080,1,0.000163,0.024490,0,0,0,1,0.003670,195,193,1,0
0.0204,223,2.088314,-0.001116,-0.021546,-0.005355,-0.001358,0.019242,-0.002681,0.019476,0.015000,6,10,0.012240,0.004080,1,0.000163,0.024490,0,0,0,1,0.003708,223,221,1,0
0.0204,250,2.333955,-0.001151,-0.021339,-0.005801,-0.001348,0.019326,-0.002659,0.019555,0.015000,6,10,0.012240,0.004080,1,0.000163,0.024490,0,0,0,1,0.003709,250,248,1,0
0.0204,278,2.527970,-0.001151,-0.021486,-0.006189,-0.001295,0.019344,-0.002613,0.019563,0.016000,6,10,0.012240,0.004080,1,0.000163,0.024490,0,0,0,1,0.003642,278,276,1,0
0.0204,319,2.733916,0.000000,0.000000,-0.016000,0.000000,0.010000,0.000000,0.010000,0.016000,6,10,0.012240,0.004080,1,0.000163,0.024490,0,0,0,1,0.003625,319,317,1,11
0.0204,349,3.089208,-0.001146,-0.021606,-0.006945,-0.001361,0.019471,-0.002355,0.019661,0.016000,6,10,0.012240,0.004080,1,0.000163,0.024490,0,0,0,1,0.003601,349,347,1,11
0.0204,376,3.335953,-0.001151,-0.021626,-0.007134,-0.001339,0.019576,-0.002307,0.019757,0.017000,6,10,0.012240,0.004080,1,0.000163,0.024490,0,0,0,1,0.003661,376,374,1,11
0.0204,404,3.531276,-0.001154,-0.021616,-0.007314,-0.001352,0.019708,-0.002278,0.019885,0.017000,6,10,0.012240,0.004080,1,0.000163,0.024490,0,0,0,1,0.003636,404,401,2,11
