1787,29.857884,0.000000,0.022361,-0.003000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1787,1786,0,0
1813,30.110835,0.000000,0.022361,-0.003000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1813,1812,0,0
1838,30.359233,0.000000,0.022361,-0.003000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1838,1837,0,0
1863,30.606422,0.000000,0.022361,-0.003000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1863,1862,0,0
1888,30.854209,0.000000,0.022361,-0.003000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1888,1887,0,0
1914,31.110768,0.000000,0.028284,-0.004000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1914,1913,0,0
1939,31.360504,0.000000,0.028284,-0.004000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1939,1938,0,0
1964,31.607615,0.000000,0.028284,-0.004000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1964,1963,0,0
1989,31.859868,0.000000,0.028284,-0.004000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,1989,1988,0,0
2015,32.109539,0.000000,0.028284,-0.004000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2015,2014,0,0
2040,32.361456,0.000000,0.028284,-0.005000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2040,2039,0,0
2065,32.608862,0.000000,0.028284,-0.005000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2065,2064,0,0
2090,32.857943,0.000000,0.028284,-0.005000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2090,2089,0,0
2116,33.111278,0.000000,0.028284,-0.005000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2116,2115,0,0
2141,33.359855,0.000000,0.028284,-0.005000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2141,2140,0,0
2166,33.605349,0.000000,0.028284,-0.005000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2166,2165,0,0
2191,33.858610,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2191,2190,0,0
2217,34.112253,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2217,2216,0,0
2242,34.357897,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2242,2241,0,0
2267,34.612197,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2267,2266,0,0
2292,34.856277,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2292,2291,0,0
2318,35.107228,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2318,2317,0,0
2343,35.361775,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2343,2342,0,0
2368,35.610653,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2368,2367,0,0
2393,35.864024,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2393,2392,0,0
2419,36.113007,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2419,2418,0,0
2444,36.360901,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2444,2443,0,0
2469,36.608902,0.000000,0.028284,-0.006000,6,10,,,,,,,0.250000,0.100000,3,0.003000,1.500000,0,0,0,1,,0.000000,2469,2468,0,0
