0.1837,28,0.254662,-0.010444,0.066633,0.023986,0.000510,-0.018844,0.000999,0.018877,-0.013000,6,10,0.110200,0.036730,2,0.001469,0.220410,0,0,0,1,0.028085,28,26,1,0
0.1837,57,0.512386,-0.010418,0.066762,0.021796,0.000740,-0.018972,0.000766,0.019002,-0.011000,6,10,0.110200,0.036730,2,0.001469,0.220410,0,0,0,1,0.029581,57,55,1,0
0.1837,84,0.754015,-0.010360,0.066702,0.020000,0.001092,-0.019199,0.000487,0.019236,-0.009000,6,10,0.110200,0.036730,2,0.001469,0.220410,0,0,0,1,0.030030,84,81,2,0
0.1837,112,1.010695,-0.010259,0.066488,0.018455,0.001394,-0.019449,0.000329,0.019501,-0.008000,6,10,0.110200,0.036730,2,0.001469,0.220410,0,0,0,1,0.030508,112,109,2,0
0.1837,139,1.256783,-0.010125,0.066055,0.017208,0.001686,-0.019836,0.000233,0.019909,-0.007000,6,10,0.110200,0.036730,2,0.001469,0.220410,0,0,0,1,0.031707,139,135,3,0
0.1837,168,1.506913,-0.010017,0.066143,0.016113,0.001901,-0.019861,0.000149,0.019952,-0.006000,6,10,0.110200,0.036730,2,0.001469,0.220410,0,0,0,1,0.032344,168,164,3,0
0.1837,195,1.752828,-0.009922,0.066283,0.015149,0.001978,-0.019832,-0.000029,0.019930,-0.005000,6,10,0.110200,0.036730,2,0.001469,0.220410,0,0,0,1,0.032812,195,191,3,0
0.1837,223,2.008469,-0.009831,0.066244,0.014292,0.002120,-0.019893,-0.000146,0.020006,-0.004000,6,10,0.110200,0.036730,2,0.001469,0.220410,0,0,0,1,0.033599,223,219,3,0
0.1837,250,2.251925,-0.009704,0.066031,0.013541,0.002335,-0.020124,-0.000138,0.020260,-0.003000,6,10,0.110200,0.036730,2,0.001469,0.220410,0,0,0,1,0.033397,250,246,3,0
0.1837,279,2.496797,-0.009618,0.066192,0.012876,0.002421,-0.020123,-0.000213,0.020269,-0.002000,6,10,0.110200,0.036730,2,0.001469,0.220410,0,0,0,1,0.033561,279,274,4,11
0.1837,322,2.754200,-0.009477,0.066347,0.011871,0.002617,-0.020275,-0.000357,0.020446,-0.001000,6,10,0.110200,0.036730,2,0.001469,0.220410,0,0,0,1,0.032751,322,316,5,11
